xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Class
0.2819,3661.6,4571.1,9.39,26.732,42.31,2710.3,74.54,120.42,0.33543,79.907,48.82,2638.9,25.777,49.515,3106.1,22.428,66.511,254.42,343.29,94.582,77.184,32.19,8.9236,26.262,6.8339,18.631,1.6317,33.007,13.787,24.265,1.1597,18.294,2.2678,4.8507,2.2694,0.001866,0.81655,0.10597,52.885,43.17,62.816,54.317,28.07,61.882,22.384,39.303,34.628,45.411,53.478,41.773,19.341,0
0.28263,3659.3,4564.9,9.3103,27.013,42.345,2711.6,74.756,120.4,0.33156,79.907,50.164,2640.8,25.727,50.087,3108.6,22.745,66.49,252.39,343.07,94.479,77.283,32.19,8.9236,26.262,6.8339,18.631,1.6317,33.007,13.787,24.265,1.1597,18.294,2.2678,4.8507,2.2694,0.001866,0.81655,0.10597,52.885,43.17,62.855,54.391,27.999,62.14,22.687,39.775,38.584,46.735,53.594,40.959,18.59,0
0.25093,3672.0,4506.7,9.4194,26.797,42.083,2712.6,74.404,120.41,0.33683,79.878,50.367,2641.3,23.574,48.833,3108.6,23.19,66.487,253.23,343.23,94.526,77.148,32.643,8.6711,26.168,6.8498,18.485,1.6179,32.856,13.66,24.296,1.1551,18.234,2.3211,4.7987,2.2992,0.018062,0.80066,0.095686,53.913,43.758,63.192,54.287,24.264,61.777,22.46,39.955,39.181,43.834,53.188,41.794,17.545,0
0.24792,3689.7,4538.2,9.3339,26.772,42.834,2713.2,74.575,120.4,0.3376,79.955,50.719,2642.5,24.577,47.802,3108.3,23.282,66.459,252.25,343.38,94.407,77.556,32.643,8.6711,26.168,6.8498,18.485,1.6179,32.856,13.66,24.296,1.1551,18.234,2.3211,4.7987,2.2992,0.018062,0.80066,0.095686,53.913,43.758,62.887,53.91,24.559,62.209,22.56,39.861,40.216,41.447,53.096,41.802,17.297,0
0.20335,3646.4,4537.5,9.3456,27.008,41.963,2712.9,74.629,120.4,0.32601,80.036,49.233,2642.6,25.074,49.618,3109.1,23.15,66.455,252.42,343.3,94.533,77.555,32.125,8.8154,26.533,6.6701,18.87,1.6379,33.077,13.94,23.829,1.1387,17.865,2.2529,4.8526,2.3273,0.018062,0.80066,0.095686,53.913,43.758,63.53,54.315,19.85,61.713,22.88,37.737,35.843,45.65,52.899,41.099,17.598,0
0.20223,3701.7,4535.3,9.3037,26.582,41.671,2713.4,75.158,120.38,0.32135,80.082,49.871,2643.2,25.943,50.332,3109.5,22.873,66.489,252.14,343.0,94.509,77.355,32.125,8.8154,26.533,6.6701,18.87,1.6379,33.077,13.94,23.829,1.1387,17.865,2.2529,4.8526,2.3273,0.018062,0.80066,0.095686,53.913,43.758,62.579,54.342,19.96,60.694,22.748,38.306,37.72,47.303,52.742,41.313,18.26,0
0.25135,3704.8,4501.4,9.2611,26.815,42.275,2713.8,74.635,120.43,0.35391,80.213,50.31,2643.4,24.999,50.722,3110.1,22.45,66.503,250.68,342.67,94.331,77.884,32.37,8.7254,26.585,6.9115,18.707,1.6447,33.078,13.862,24.144,1.1501,18.48,2.2718,4.8146,2.2826,0.018062,0.80066,0.095686,53.913,43.758,64.218,53.818,24.59,62.822,22.531,41.794,39.012,48.206,52.689,41.703,19.207,0
0.24933,3742.6,4478.0,9.4347,27.277,42.329,2712.1,75.508,120.41,0.35212,80.18,48.979,2641.1,25.027,50.482,3109.3,21.937,66.536,246.53,342.61,94.341,77.373,32.37,8.7254,26.585,6.9115,18.707,1.6447,33.078,13.862,24.144,1.1501,18.48,2.2718,4.8146,2.2826,0.024671,0.78596,0.08611,54.192,43.923,63.568,54.097,24.789,60.922,22.683,42.013,35.096,47.649,52.419,41.615,20.453,0
0.22776,3654.3,4522.3,9.3365,26.875,42.454,2706.8,74.574,120.39,0.34377,79.829,49.826,2636.2,24.724,47.797,3104.6,22.855,66.485,248.42,343.1,94.456,76.946,32.523,8.8991,26.462,6.8989,18.286,1.5939,33.485,13.865,23.661,1.2003,18.105,2.2792,4.8185,2.1735,0.024671,0.78596,0.08611,54.192,43.923,63.055,53.967,22.122,62.6,22.292,41.06,37.587,41.435,51.873,41.512,18.322,0
0.22639,3666.8,4505.2,9.2737,27.139,42.325,2706.4,74.723,120.39,0.34755,79.789,47.605,2635.1,22.691,50.658,3102.1,22.725,66.346,247.12,343.06,94.664,77.41,32.523,8.8991,26.462,6.8989,18.286,1.5939,33.485,13.865,23.661,1.2003,18.105,2.2792,4.8185,2.1735,0.024671,0.78596,0.08611,54.192,43.923,62.839,54.171,22.256,61.731,22.714,40.598,31.052,48.056,51.619,41.075,18.615,0
0.21034,3668.2,4539.2,9.4802,26.996,42.525,2706.6,75.135,120.37,0.34756,79.821,49.058,2635.6,25.462,49.337,3102.2,23.176,66.303,246.03,342.62,94.632,77.053,32.393,8.9976,26.577,6.9855,18.77,1.6762,33.495,13.942,23.815,1.2325,18.294,2.2479,4.8488,2.2452,0.024671,0.78596,0.08611,54.192,43.923,62.904,54.845,20.391,61.03,22.445,40.741,35.329,44.999,51.346,40.829,17.58,0
0.21062,3674.9,4542.0,9.4402,26.85,42.091,2706.2,74.169,120.37,0.34603,79.802,51.011,2635.9,25.037,49.916,3102.0,23.181,66.265,243.83,342.35,94.732,77.051,32.393,8.9976,26.577,6.9855,18.77,1.6762,33.495,13.942,23.815,1.2325,18.294,2.2479,4.8488,2.2452,0.024671,0.78596,0.08611,54.192,43.923,62.788,54.811,20.363,59.368,22.502,40.928,41.074,46.34,51.173,40.856,17.58,0
0.21637,3628.2,4494.1,9.3224,26.653,42.16,2706.5,75.042,120.38,0.35446,79.9,52.196,2635.5,25.226,49.295,3102.7,23.609,66.201,244.26,342.04,94.646,77.317,32.296,9.1737,26.194,6.8792,18.941,1.6435,33.233,13.926,24.142,1.2588,18.381,2.2343,4.7805,2.3163,-0.0044217,0.80264,0.086881,54.51,44.217,62.777,54.238,21.734,60.265,22.335,42.065,44.561,44.902,50.317,41.387,16.547,0
0.22036,3613.6,4523.0,9.3622,26.841,42.189,2707.2,75.153,120.39,0.3547,79.953,49.856,2635.9,24.209,49.626,3102.4,22.579,66.154,243.15,342.66,94.711,77.354,32.296,9.1737,26.194,6.8792,18.941,1.6435,33.233,13.926,24.142,1.2588,18.381,2.2343,4.7805,2.3163,-0.0044217,0.80264,0.086881,54.51,44.217,63.028,53.893,21.341,59.408,22.681,42.034,37.675,45.669,49.855,40.713,18.993,0
0.22595,3654.0,4484.2,9.4495,26.749,42.303,2707.6,76.043,120.4,0.35186,80.062,51.041,2635.9,25.53,51.767,3103.5,23.234,66.13,240.81,341.93,94.647,77.245,32.642,8.9431,26.363,6.7446,18.735,1.6689,33.447,13.878,24.471,1.3496,18.211,2.2557,4.7614,2.2664,-0.0044217,0.80264,0.086881,54.51,44.217,63.217,53.923,22.316,61.018,22.332,42.125,41.163,50.624,49.502,40.992,17.437,0
0.22515,3653.7,4480.2,9.3627,26.945,42.47,2708.1,75.621,120.4,0.35206,80.112,49.588,2636.9,25.187,49.675,3103.5,22.681,66.101,238.46,341.9,94.676,77.362,32.642,8.9431,26.363,6.7446,18.735,1.6689,33.447,13.878,24.471,1.3496,18.211,2.2557,4.7614,2.2664,-0.0044217,0.80264,0.086881,54.51,44.217,63.223,53.972,22.394,62.895,22.504,42.1,36.886,45.782,49.152,41.312,18.74,0
0.18964,3714.1,4515.7,9.4207,26.702,42.356,2708.1,75.575,120.43,0.34682,80.201,49.324,2636.8,25.217,48.151,3104.7,22.775,66.074,235.2,341.63,94.456,77.365,32.086,8.8243,26.698,6.724,18.942,1.6417,32.861,13.555,23.964,1.1127,17.874,2.263,4.8244,2.3907,-0.0044217,0.80264,0.086881,54.51,44.217,63.43,54.042,18.731,60.413,22.484,41.567,36.112,42.255,48.884,41.309,18.505,0
0.18862,3735.1,4513.5,9.4322,26.786,42.533,2704.8,75.447,120.41,0.34355,80.079,48.742,2632.6,23.396,50.479,3102.7,22.91,66.037,234.66,340.99,94.583,77.149,32.086,8.8243,26.698,6.724,18.942,1.6417,32.861,13.555,23.964,1.1127,17.874,2.263,4.8244,2.3907,0.021458,0.82248,0.10981,53.503,43.22,63.068,54.067,18.831,60.274,21.834,41.966,34.398,47.642,48.728,41.017,18.204,0
0.24191,3721.6,4487.5,9.2607,26.704,41.939,2704.6,75.457,120.4,0.31308,80.014,51.247,2633.7,26.907,48.763,3101.4,23.902,65.953,235.2,341.23,94.491,77.159,32.089,8.8096,26.791,6.9361,19.083,1.6741,32.843,13.765,24.275,1.1866,18.338,2.2633,4.8878,2.2858,0.021458,0.82248,0.10981,53.503,43.22,63.62,53.86,23.799,62.717,22.076,36.89,41.77,43.671,48.28,40.783,15.86,0
0.24317,3728.1,4481.5,9.3174,26.585,42.182,2705.5,75.679,120.39,0.31028,80.169,51.469,2634.8,23.508,49.454,3101.9,22.611,65.931,230.74,341.29,94.437,77.214,32.089,8.8096,26.791,6.9361,19.083,1.6741,32.843,13.765,24.275,1.1866,18.338,2.2633,4.8878,2.2858,0.021458,0.82248,0.10981,53.503,43.22,63.509,53.933,23.675,61.364,22.198,37.231,42.424,45.27,48.277,41.177,18.917,0
0.24146,3670.6,4428.1,9.4029,26.512,42.666,2703.8,74.358,120.39,0.33231,80.087,50.401,2633.2,23.179,49.467,3101.0,22.243,65.908,229.82,340.55,94.567,77.147,31.648,8.9982,26.235,6.9662,19.21,1.6195,33.036,13.755,24.333,1.3391,18.399,2.2014,4.8516,2.2642,0.021458,0.82248,0.10981,53.503,43.22,62.688,54.185,23.99,60.475,22.22,39.927,39.28,45.3,47.961,41.373,19.798,0
0.24341,3638.6,4463.8,9.348,26.89,42.358,2703.5,75.93,120.41,0.33687,80.038,50.303,2632.0,22.712,51.446,3099.0,21.669,65.842,231.21,340.98,94.68,77.039,31.648,8.9982,26.235,6.9662,19.21,1.6195,33.036,13.755,24.333,1.3391,18.399,2.2014,4.8516,2.2642,0.021458,0.82248,0.10981,53.503,43.22,63.238,53.758,23.799,61.806,22.429,39.371,38.991,49.88,47.443,41.234,21.177,0
0.28958,3656.5,4457.5,9.2806,26.873,42.312,2705.1,75.259,120.41,0.33348,80.074,51.65,2634.2,25.866,50.689,3101.3,22.533,65.79,229.59,341.24,94.703,77.303,32.035,8.842,26.286,6.8965,18.589,1.6323,33.129,13.986,24.084,1.1986,18.336,2.281,4.8872,2.2887,0.026729,0.81433,0.088578,53.613,44.678,62.599,53.459,28.296,61.175,22.461,39.416,42.956,48.129,47.66,40.933,19.111,0
0.28847,3626.4,4448.7,9.2518,27.067,42.118,2705.5,75.475,120.38,0.33337,80.062,50.788,2633.8,25.883,49.65,3102.8,23.327,65.765,230.26,341.22,94.655,77.152,32.035,8.842,26.286,6.8965,18.589,1.6323,33.129,13.986,24.084,1.1986,18.336,2.281,4.8872,2.2887,0.026729,0.81433,0.088578,53.613,44.678,63.118,53.564,28.405,60.348,22.096,39.43,40.419,45.723,47.41,40.508,17.235,0
0.25587,3668.5,4506.4,9.5298,26.852,42.211,2705.9,75.181,120.41,0.35829,80.09,49.267,2633.5,25.145,51.16,3103.8,21.595,65.756,228.75,341.16,94.678,77.388,31.944,8.8761,26.359,6.6835,18.677,1.6525,32.687,13.883,24.326,1.1076,18.628,2.261,4.849,2.291,0.026729,0.81433,0.088578,53.613,44.678,62.958,54.378,24.965,60.087,22.122,42.632,35.942,49.219,47.355,41.36,21.331,0
0.25294,3652.4,4493.6,9.2505,27.193,42.448,2705.2,74.679,120.38,0.35708,80.044,51.882,2633.8,25.163,49.835,3103.5,22.717,65.741,231.75,340.92,94.673,77.438,31.944,8.8761,26.359,6.6835,18.677,1.6525,32.687,13.883,24.326,1.1076,18.628,2.261,4.849,2.291,0.026729,0.81433,0.088578,53.613,44.678,63.235,54.53,25.253,60.583,22.043,42.78,43.639,46.152,46.901,40.343,18.67,0
0.26557,3741.6,4511.6,9.2833,27.123,42.154,2706.6,75.211,120.42,0.3467,80.086,50.91,2634.9,26.497,48.172,3104.7,22.641,65.71,230.73,340.83,94.492,77.432,32.489,8.7286,26.29,6.9623,18.529,1.6979,33.384,13.985,24.125,1.066,18.727,2.2571,4.7718,2.2005,0.026729,0.81433,0.088578,53.613,44.678,63.655,54.123,26.143,62.52,22.096,41.465,40.777,42.304,46.803,41.347,18.842,0
0.26626,3731.9,4491.5,9.3955,26.936,42.417,2706.1,75.237,120.4,0.34633,80.123,50.191,2634.9,24.725,48.517,3104.9,22.574,65.706,226.55,341.04,94.484,77.407,32.489,8.7286,26.29,6.9623,18.529,1.6979,33.384,13.985,24.125,1.066,18.727,2.2571,4.7718,2.2005,0.025822,0.82423,0.099786,53.576,42.838,63.823,54.363,26.076,62.337,22.087,41.51,38.662,43.103,46.749,41.242,18.998,0
0.21222,3652.2,4516.5,9.2561,26.947,42.28,2703.4,75.629,120.4,0.36067,80.018,49.513,2631.3,24.568,49.291,3102.3,23.49,65.669,225.97,340.77,94.505,77.273,32.01,8.9889,26.152,6.9076,18.376,1.6465,32.902,13.606,24.164,1.1454,19.187,2.2523,4.7823,2.3209,0.025822,0.82423,0.099786,53.576,42.838,62.803,54.456,20.959,63.115,21.804,42.643,36.666,44.892,46.509,41.038,16.843,0
0.21142,3660.1,4535.0,9.409,26.564,42.448,2703.5,74.82,120.37,0.35697,80.104,49.977,2632.2,25.114,48.19,3101.3,23.034,65.632,226.28,340.62,94.849,77.671,32.01,8.9889,26.152,6.9076,18.376,1.6465,32.902,13.606,24.164,1.1454,19.187,2.2523,4.7823,2.3209,0.025822,0.82423,0.099786,53.576,42.838,62.668,54.234,21.037,59.209,21.811,43.094,38.033,42.344,46.194,40.886,17.895,0
0.25861,3655.9,4554.0,9.3224,26.667,42.237,2706.6,75.709,120.38,0.31885,80.279,50.24,2635.9,25.349,48.227,3103.8,22.88,65.628,224.2,340.81,94.438,77.28,32.375,8.6529,26.41,6.9616,18.768,1.6291,32.432,13.989,23.732,1.43,18.271,2.2607,4.872,2.2995,0.025822,0.82423,0.099786,53.576,42.838,63.171,54.439,25.39,62.124,22.174,37.56,38.807,42.431,46.091,40.735,18.275,0
0.25805,3687.1,4562.0,9.2329,26.996,42.385,2706.9,74.123,120.4,0.31664,80.237,51.287,2635.0,26.282,50.525,3105.3,22.529,65.609,221.86,340.87,94.749,77.401,32.375,8.6529,26.41,6.9616,18.768,1.6291,32.432,13.989,23.732,1.43,18.271,2.2607,4.872,2.2995,0.025822,0.82423,0.099786,53.576,42.838,62.634,54.342,25.445,62.941,22.034,37.83,41.887,47.749,46.011,40.587,19.093,0
0.22261,3628.1,4508.4,9.2863,26.546,42.146,2702.3,74.98,120.39,0.35958,79.997,48.687,2631.9,26.168,50.932,3101.6,21.776,65.582,225.07,340.21,94.578,76.962,32.18,9.133,26.662,6.9989,19.038,1.6203,33.001,13.708,24.094,1.2269,19.124,2.2648,4.7956,2.2962,0.025027,0.84549,0.096396,54.86,42.785,63.125,54.056,21.987,61.631,21.643,42.823,34.236,48.691,45.662,41.25,20.929,0
0.22431,3617.9,4522.8,9.2456,26.759,42.546,2700.6,75.401,120.37,0.35773,79.819,48.617,2628.5,25.718,51.184,3098.9,22.5,65.519,223.42,340.23,94.857,77.104,32.18,9.133,26.662,6.9989,19.038,1.6203,33.001,13.708,24.094,1.2269,19.124,2.2648,4.7956,2.2962,0.025027,0.84549,0.096396,54.86,42.785,63.301,53.885,21.819,61.439,21.84,43.049,34.031,49.275,45.626,40.257,19.229,0
0.24044,3634.9,4484.3,9.3944,27.264,42.174,2704.1,74.473,120.41,0.32739,80.141,50.34,2633.3,26.555,48.703,3100.9,23.709,65.438,223.37,340.3,94.774,77.612,31.908,8.8734,25.999,6.8142,18.673,1.6609,32.634,13.864,24.004,1.2637,18.643,2.2798,4.8531,2.2788,0.025027,0.84549,0.096396,54.86,42.785,62.589,53.662,23.747,60.605,22.51,39.252,39.102,43.532,45.448,41.965,16.31,0
0.24038,3630.3,4459.1,9.1259,27.234,42.494,2706.4,75.382,120.39,0.32536,80.338,48.438,2634.2,26.148,51.212,3104.8,22.156,65.473,221.96,340.41,94.666,77.553,31.908,8.8734,25.999,6.8142,18.673,1.6609,32.634,13.864,24.004,1.2637,18.643,2.2798,4.8531,2.2788,0.025027,0.84549,0.096396,54.86,42.785,62.668,53.963,23.753,63.144,22.115,39.499,33.504,49.34,45.388,41.115,19.985,0
0.26727,3675.4,4517.3,9.42,26.891,42.604,2706.1,74.59,120.4,0.34548,80.217,50.001,2634.9,24.438,52.024,3103.9,22.434,65.498,222.75,340.41,94.623,77.402,32.23,8.9586,26.574,6.865,19.158,1.6204,32.99,13.736,24.34,1.0882,18.602,2.2247,4.7814,2.2368,0.025027,0.84549,0.096396,54.86,42.785,63.488,54.148,26.576,59.376,22.061,41.181,38.102,51.218,45.131,40.736,19.333,0
0.27016,3719.2,4508.6,9.2989,26.96,42.374,2706.7,74.841,120.41,0.34498,80.136,51.036,2633.9,25.125,50.309,3106.2,23.355,65.473,223.55,339.69,94.596,77.159,32.23,8.9586,26.574,6.865,19.158,1.6204,32.99,13.736,24.34,1.0882,18.602,2.2247,4.7814,2.2368,0.018245,0.83925,0.10417,54.114,44.16,62.735,54.252,26.292,60.695,21.536,41.241,41.148,47.248,45.417,41.464,17.161,0
0.23985,3684.2,4456.4,9.3632,27.044,42.557,2707.0,74.204,120.41,0.32565,80.201,49.694,2635.3,25.33,50.779,3104.1,21.691,65.453,222.99,340.63,94.554,77.338,31.954,8.7545,26.409,6.8385,18.524,1.6421,32.451,13.822,23.923,1.3277,18.407,2.2764,4.9511,2.2555,0.018245,0.83925,0.10417,54.114,44.16,62.931,53.662,23.405,59.371,22.257,40.139,37.199,48.336,45.52,41.329,21.1,0
0.23971,3664.1,4434.1,9.3282,27.016,42.562,2705.0,75.493,120.41,0.32875,80.076,50.101,2632.0,26.078,49.279,3103.7,22.735,65.472,223.04,340.19,94.542,77.086,31.954,8.7545,26.409,6.8385,18.524,1.6421,32.451,13.822,23.923,1.3277,18.407,2.2764,4.9511,2.2555,0.018245,0.83925,0.10417,54.114,44.16,63.278,53.929,23.418,59.627,21.989,39.76,38.398,44.865,45.567,41.47,18.644,0
0.26625,3700.9,4498.6,9.3406,26.731,42.204,2703.2,75.225,120.4,0.3385,79.872,49.822,2631.0,25.785,51.084,3103.0,22.998,65.408,223.6,340.39,94.627,77.137,31.844,8.7862,26.559,6.8257,19.214,1.6637,32.873,13.673,24.567,1.332,18.525,2.2345,4.8686,2.3605,0.018245,0.83925,0.10417,54.114,44.16,62.906,54.703,26.248,59.769,21.658,40.816,37.577,49.043,45.571,41.008,18.037,0
0.26522,3680.2,4545.4,9.3478,26.71,42.337,2706.5,76.296,120.43,0.34185,80.19,50.926,2634.8,23.59,50.284,3104.9,23.579,65.42,222.16,340.15,94.585,77.713,31.844,8.7862,26.559,6.8257,19.214,1.6637,32.873,13.673,24.567,1.332,18.525,2.2345,4.8686,2.3605,0.018245,0.83925,0.10417,54.114,44.16,63.261,54.143,26.35,63.219,21.963,40.407,40.825,47.191,45.755,42.12,16.604,0
0.27992,3646.2,4460.7,9.1884,26.898,42.139,2707.1,74.635,120.39,0.3217,80.301,50.274,2635.7,24.009,50.453,3105.4,23.514,65.487,222.5,340.89,94.515,77.664,32.03,8.8683,26.231,6.7758,18.549,1.6677,32.839,13.859,23.847,1.3657,19.157,2.2946,4.8859,2.2881,0.031244,0.8535,0.097975,53.393,43.847,64.006,53.447,27.584,63.192,21.916,38.766,38.907,47.583,45.625,41.233,16.747,0
0.28105,3697.8,4446.0,9.3076,26.837,42.568,2707.8,74.932,120.42,0.32657,80.298,50.094,2636.3,25.974,50.387,3106.8,22.835,65.504,222.58,340.48,94.464,77.253,32.03,8.8683,26.231,6.7758,18.549,1.6677,32.839,13.859,23.847,1.3657,19.157,2.2946,4.8859,2.2881,0.031244,0.8535,0.097975,53.393,43.847,63.118,53.623,27.473,63.467,22.035,38.171,38.376,47.429,45.602,41.638,18.375,0
0.26395,3689.8,4580.2,9.2639,27.162,42.148,2703.9,74.98,120.4,0.34196,80.0,50.669,2632.7,25.778,51.289,3103.7,22.783,65.5,223.89,340.69,94.564,76.94,31.918,9.1881,26.302,6.8382,18.759,1.632,32.68,13.798,24.047,1.3619,18.737,2.2339,4.9015,2.3957,0.031244,0.8535,0.097975,53.393,43.847,63.771,53.632,26.141,60.923,21.825,41.186,40.07,49.518,45.471,41.317,18.54,0
0.26242,3695.6,4505.8,9.2204,26.755,42.391,2702.4,74.923,120.39,0.34233,79.95,48.861,2630.0,25.205,50.037,3102.6,24.095,65.468,222.22,340.4,94.521,77.164,31.918,9.1881,26.302,6.8382,18.759,1.632,32.68,13.798,24.047,1.3619,18.737,2.2339,4.9015,2.3957,0.031244,0.8535,0.097975,53.393,43.847,63.67,54.522,26.292,61.594,21.595,41.141,34.748,46.62,45.609,40.637,15.417,0
0.27677,3668.9,4511.5,9.4087,26.569,42.02,2704.9,75.373,120.42,0.33688,80.108,51.201,2633.4,24.882,49.927,3102.3,23.859,65.418,225.01,340.59,94.494,77.529,32.177,8.8949,26.729,7.0797,19.24,1.6694,32.826,13.768,24.263,1.1815,18.674,2.2318,4.9702,2.3145,0.031244,0.8535,0.097975,53.393,43.847,63.653,53.959,27.444,61.747,22.036,40.168,41.635,46.366,45.349,41.854,15.954,0
0.27636,3684.1,4490.2,9.3055,26.885,42.468,2704.8,75.209,120.4,0.33598,80.147,51.713,2632.7,24.478,50.225,3102.6,23.681,65.448,224.92,340.99,94.596,77.13,32.177,8.8949,26.729,7.0797,19.24,1.6694,32.826,13.768,24.263,1.1815,18.674,2.2318,4.9702,2.3145,0.0083971,0.83466,0.093982,53.9,43.528,63.392,54.214,27.485,58.556,22.029,40.278,43.14,47.055,45.729,40.905,16.399,0
0.25368,3610.9,4472.7,9.335,26.745,42.07,2704.4,75.193,120.41,0.33408,80.173,49.792,2633.8,24.119,49.825,3100.3,23.605,65.492,223.08,341.05,94.628,77.214,32.539,8.7375,26.664,6.845,18.643,1.6192,32.688,13.858,24.496,1.3391,18.754,2.2747,4.7037,2.3638,0.0083971,0.83466,0.093982,53.9,43.528,62.46,53.207,25.064,60.307,22.174,39.639,37.488,46.129,46.047,42.063,16.575,0
0.25355,3640.7,4465.5,9.3327,26.995,42.342,2704.5,74.691,120.37,0.32883,80.073,51.111,2632.4,24.907,49.249,3100.4,22.452,65.487,225.64,341.24,94.698,77.313,32.539,8.7375,26.664,6.845,18.643,1.6192,32.688,13.858,24.496,1.3391,18.754,2.2747,4.7037,2.3638,0.0083971,0.83466,0.093982,53.9,43.528,61.948,53.292,25.077,61.253,22.359,40.279,41.369,44.796,45.971,40.301,19.307,0
0.21928,3648.9,4526.0,9.5225,27.048,42.631,2702.9,75.663,120.39,0.34708,80.005,52.297,2631.2,23.201,50.045,3101.7,24.236,65.493,225.04,340.95,94.749,77.133,31.918,9.0287,26.089,6.8927,19.223,1.6276,32.871,13.749,24.307,1.1821,18.393,2.295,4.7916,2.3321,0.0083971,0.83466,0.093982,53.9,43.528,63.788,54.006,21.228,60.53,22.137,40.468,44.86,46.637,46.177,41.227,15.091,0
0.21868,3708.2,4518.7,9.3824,27.062,42.07,2704.4,74.933,120.4,0.34183,80.218,49.782,2633.4,22.471,51.49,3102.5,24.467,65.502,226.03,340.6,94.54,77.784,31.918,9.0287,26.089,6.8927,19.223,1.6276,32.871,13.749,24.307,1.1821,18.393,2.295,4.7916,2.3321,0.0083971,0.83466,0.093982,53.9,43.528,62.769,54.093,21.287,62.385,22.148,41.108,37.458,49.982,46.241,40.236,14.487,0
0.27642,3640.5,4432.2,9.3542,26.938,42.151,2708.0,75.133,120.4,0.3311,80.48,48.505,2636.3,25.814,49.356,3104.6,22.121,65.605,224.32,340.63,94.591,77.519,32.211,8.8979,26.463,6.8956,18.951,1.6318,32.922,13.897,23.871,1.3167,18.793,2.2663,4.891,2.3343,0.014751,0.84244,0.081726,53.848,44.224,63.528,53.678,27.331,59.011,22.239,39.469,33.701,45.043,46.073,41.582,20.04,0
0.27603,3670.4,4486.6,9.324,26.754,42.839,2703.6,74.878,120.41,0.3338,80.107,50.042,2632.1,25.432,49.362,3102.1,22.95,65.624,223.34,340.78,94.531,76.774,32.211,8.8979,26.463,6.8956,18.951,1.6318,32.922,13.897,23.871,1.3167,18.793,2.2663,4.891,2.3343,0.014751,0.84244,0.081726,53.848,44.224,63.013,53.026,27.369,61.077,21.8,39.138,38.223,45.057,46.104,41.215,18.14,0
0.2504,3684.9,4489.0,9.2823,26.925,42.608,2701.8,75.17,120.38,0.3477,79.825,50.948,2630.3,26.081,50.1,3098.3,22.433,65.523,224.03,341.22,94.699,76.926,32.221,8.7666,26.759,6.9144,18.444,1.6358,33.149,13.796,24.108,1.3124,18.609,2.2708,4.9195,2.2919,0.014751,0.84244,0.081726,53.848,44.224,62.726,53.613,24.566,59.915,22.006,41.401,40.889,46.766,45.994,40.451,19.391,0
0.25226,3681.6,4457.4,9.3556,26.626,42.594,2702.0,75.063,120.4,0.35144,79.852,49.409,2629.6,24.371,49.998,3099.3,22.046,65.423,223.41,340.99,94.755,76.864,32.221,8.7666,26.759,6.9144,18.444,1.6358,33.149,13.796,24.108,1.3124,18.609,2.2708,4.9195,2.2919,0.014751,0.84244,0.081726,53.848,44.224,62.784,53.99,24.383,63.932,21.831,40.945,36.36,46.53,46.005,41.696,20.329,0
0.24839,3680.1,4534.7,9.331,26.846,42.453,2703.6,74.617,120.39,0.3356,79.947,48.956,2631.9,25.081,49.786,3099.9,22.823,65.394,227.0,341.92,94.68,77.688,32.02,8.6554,26.594,6.9432,19.2,1.6298,32.874,13.838,23.882,1.3926,18.851,2.2718,4.8665,2.3116,0.014751,0.84244,0.081726,53.848,44.224,62.622,54.323,24.523,60.912,22.284,40.215,35.028,46.039,45.639,40.12,18.434,0
0.24587,3644.0,4526.1,9.4032,26.883,42.254,2707.6,74.068,120.43,0.33665,80.333,48.987,2635.7,25.913,48.828,3105.6,24.163,65.471,224.39,341.29,94.561,77.493,32.02,8.6554,26.594,6.9432,19.2,1.6298,32.874,13.838,23.882,1.3926,18.851,2.2718,4.8665,2.3116,0.0085818,0.83329,0.08588,54.411,44.189,63.243,54.426,24.771,61.169,22.154,40.087,35.118,43.821,46.024,41.697,15.234,0
0.27072,3632.6,4499.7,9.271,27.033,42.047,2708.3,74.919,120.37,0.33976,80.433,50.336,2637.0,25.206,49.646,3105.5,22.044,65.548,226.13,341.39,94.562,77.803,31.929,8.9669,26.426,6.9032,18.164,1.6591,33.088,13.662,24.601,1.2593,18.166,2.2182,4.7604,2.235,0.0085818,0.83329,0.08588,54.411,44.189,63.143,52.88,26.286,62.157,22.33,40.817,39.089,45.714,45.904,40.685,20.223,0
