xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Class
94.371,77.069,32.287,9.1563,26.359,6.8885,18.739,1.6584,32.41,13.72,23.756,1.2115,19.067,2.2602,4.9686,2.3247,0.019117,0.84271,0.10196,54.0,44.087,62.97,53.93,23.604,61.068,21.553,38.366,33.692,44.782,49.873,40.528,18.801,0
94.786,77.422,32.109,8.9376,26.107,6.7776,19.277,1.6504,33.071,13.966,23.123,1.2142,18.733,2.2931,4.9327,2.303,0.019117,0.84271,0.10196,54.0,44.087,63.23,53.887,23.284,61.606,21.935,38.996,35.83,47.881,50.015,41.86,16.79,0
94.474,77.541,32.109,8.9376,26.107,6.7776,19.277,1.6504,33.071,13.966,23.123,1.2142,18.733,2.2931,4.9327,2.303,0.019117,0.84271,0.10196,54.0,44.087,63.559,53.604,23.321,62.367,22.06,38.791,37.684,44.94,50.079,41.144,17.84,0
94.704,77.341,31.571,9.0598,26.295,6.8312,18.842,1.6641,33.442,13.846,23.882,1.1767,18.43,2.2754,4.8419,2.3794,0.020205,0.82809,0.087467,52.795,43.872,64.004,53.028,24.747,62.834,21.635,42.359,39.273,43.825,49.944,40.806,18.027,0
94.431,77.131,31.571,9.0598,26.295,6.8312,18.842,1.6641,33.442,13.846,23.882,1.1767,18.43,2.2754,4.8419,2.3794,0.020205,0.82809,0.087467,52.795,43.872,63.718,53.566,24.97,58.654,21.503,42.042,37.943,43.903,50.305,41.705,15.343,0
94.619,77.553,31.837,8.8343,26.455,6.9136,18.29,1.6532,32.878,13.827,23.489,1.0506,18.719,2.276,4.8618,2.3044,0.020205,0.82809,0.087467,52.795,43.872,63.281,53.268,30.427,58.711,21.85,40.975,34.752,46.562,50.151,41.1,17.134,0
94.439,77.861,31.837,8.8343,26.455,6.9136,18.29,1.6532,32.878,13.827,23.489,1.0506,18.719,2.276,4.8618,2.3044,0.020205,0.82809,0.087467,52.795,43.872,63.142,54.162,30.391,60.029,21.684,40.492,41.532,48.784,50.319,41.748,17.742,0
94.37,77.801,32.108,8.6452,26.883,6.9735,18.687,1.6576,32.853,13.877,24.007,1.2627,18.645,2.2739,4.9063,2.3166,0.020205,0.82809,0.087467,52.795,43.872,62.666,54.508,28.271,58.704,22.229,40.242,33.857,46.125,50.621,41.444,18.822,0
94.501,77.066,32.108,8.6452,26.883,6.9735,18.687,1.6576,32.853,13.877,24.007,1.2627,18.645,2.2739,4.9063,2.3166,0.0029626,0.83448,0.087293,53.455,43.788,63.037,54.037,28.195,62.597,22.167,40.685,38.083,44.857,50.1,41.506,18.69,0
94.524,77.336,32.67,8.8819,26.298,7.0249,19.033,1.7015,32.811,13.769,23.602,1.2726,18.3,2.2399,4.8221,2.323,0.0029626,0.83448,0.087293,53.455,43.788,62.849,53.749,25.988,62.303,22.118,41.256,38.543,44.295,50.215,41.543,20.326,0
94.645,77.035,32.67,8.8819,26.298,7.0249,19.033,1.7015,32.811,13.769,23.602,1.2726,18.3,2.2399,4.8221,2.323,0.0029626,0.83448,0.087293,53.455,43.788,62.911,54.001,25.99,63.473,22.277,41.125,36.807,47.96,50.098,40.36,17.093,0
94.681,77.487,32.136,8.819,25.916,6.9303,19.304,1.6626,33.004,13.969,24.161,1.4688,18.669,2.2743,4.8855,2.3129,0.0029626,0.83448,0.087293,53.455,43.788,62.079,53.375,20.391,62.172,22.516,39.326,38.475,47.346,49.971,40.888,19.178,0
94.781,77.22,32.136,8.819,25.916,6.9303,19.304,1.6626,33.004,13.969,24.161,1.4688,18.669,2.2743,4.8855,2.3129,0.0029626,0.83448,0.087293,53.455,43.788,62.113,53.479,20.314,62.883,22.662,39.438,38.308,51.311,49.948,40.915,17.287,0
94.663,77.065,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,62.526,54.097,24.672,62.423,22.339,40.066,31.473,47.424,47.378,40.836,16.156,0
94.485,76.845,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.249,53.808,24.765,62.259,22.042,40.057,42.176,47.911,47.39,41.14,17.369,0
94.816,77.441,32.249,8.742,26.471,6.8389,19.122,1.7027,33.097,13.526,24.323,1.1225,18.486,2.289,4.912,2.309,0.017866,0.8357,0.098577,53.724,43.828,62.957,53.907,24.672,60.138,22.029,39.979,38.182,48.617,47.294,40.932,18.426,0
94.513,77.466,32.249,8.742,26.471,6.8389,19.122,1.7027,33.097,13.526,24.323,1.1225,18.486,2.289,4.912,2.309,0.017866,0.8357,0.098577,53.724,43.828,63.367,54.419,24.567,60.162,22.445,39.914,39.024,43.703,47.494,40.684,15.197,0
94.537,77.748,32.46,8.9047,26.675,6.8207,19.056,1.6493,32.699,13.846,23.905,1.1931,18.789,2.2579,4.7963,2.3377,0.017866,0.8357,0.098577,53.724,43.828,63.309,53.844,24.165,60.434,22.923,36.009,44.229,44.222,47.528,41.578,16.898,0
94.475,77.406,32.46,8.9047,26.675,6.8207,19.056,1.6493,32.699,13.846,23.905,1.1931,18.789,2.2579,4.7963,2.3377,0.00077692,0.83532,0.09209,52.821,43.763,63.341,53.903,24.027,60.16,22.092,36.263,38.202,49.448,47.447,40.737,16.903,0
94.568,76.931,32.122,8.9347,26.725,6.7674,19.255,1.6613,33.254,14.017,24.133,1.2451,18.469,2.239,4.8819,2.2313,0.00077692,0.83532,0.09209,52.821,43.763,63.349,53.463,21.84,61.036,22.231,40.308,37.184,47.669,47.652,41.302,18.023,0
94.754,77.084,32.122,8.9347,26.725,6.7674,19.255,1.6613,33.254,14.017,24.133,1.2451,18.469,2.239,4.8819,2.2313,0.00077692,0.83532,0.09209,52.821,43.763,63.307,53.861,21.914,61.109,22.028,40.262,36.13,46.743,47.297,40.546,18.569,0
94.318,77.529,32.555,8.8468,26.276,7.0118,18.62,1.6158,33.228,13.854,24.071,1.2043,18.275,2.3111,4.9099,2.3271,0.00077692,0.83532,0.09209,52.821,43.763,63.856,52.784,25.174,60.585,21.941,42.293,38.427,46.316,47.457,41.765,20.074,0
94.728,77.193,32.555,8.8468,26.276,7.0118,18.62,1.6158,33.228,13.854,24.071,1.2043,18.275,2.3111,4.9099,2.3271,0.00077692,0.83532,0.09209,52.821,43.763,63.373,53.091,24.692,61.869,21.76,42.621,34.308,45.749,47.316,40.143,19.551,0
94.563,76.843,31.924,8.9426,26.467,6.9247,18.923,1.6683,33.343,13.931,24.069,1.1382,18.834,2.2576,4.712,2.2995,0.015659,0.84725,0.092856,54.622,44.711,62.546,54.033,20.413,61.125,22.212,40.784,31.525,46.751,47.307,40.76,21.769,0
94.926,76.85,31.924,8.9426,26.467,6.9247,18.923,1.6683,33.343,13.931,24.069,1.1382,18.834,2.2576,4.712,2.2995,0.015659,0.84725,0.092856,54.622,44.711,63.036,54.22,20.384,61.475,22.451,40.34,41.741,46.03,47.627,40.244,17.437,0
94.722,77.083,32.501,8.9009,26.404,6.7732,18.679,1.66,32.587,14.017,24.193,1.1437,18.426,2.2876,4.9107,2.24,0.015659,0.84725,0.092856,54.622,44.711,63.15,54.101,26.576,61.487,21.911,41.557,40.032,48.473,47.235,41.261,16.117,0
94.759,77.488,32.501,8.9009,26.404,6.7732,18.679,1.66,32.587,14.017,24.193,1.1437,18.426,2.2876,4.9107,2.24,0.015659,0.84725,0.092856,54.622,44.711,62.753,54.012,26.647,59.114,22.111,41.469,37.137,50.125,47.329,39.956,18.241,0
94.535,78.115,32.098,8.85,26.213,6.9242,18.989,1.6282,33.184,13.9,23.89,1.282,18.679,2.2476,4.8016,2.2538,0.015659,0.84725,0.092856,54.622,44.711,63.304,53.839,21.281,61.299,22.168,43.03,37.721,47.202,47.517,42.439,19.581,0
94.46,77.405,32.098,8.85,26.213,6.9242,18.989,1.6282,33.184,13.9,23.89,1.282,18.679,2.2476,4.8016,2.2538,0.01001,0.837,0.10428,53.955,44.42,63.674,54.298,21.095,60.744,21.97,43.321,41.278,43.914,47.617,40.657,18.951,0
94.615,77.099,32.184,9.1245,26.272,7.0247,18.696,1.6236,33.062,13.947,24.163,1.2059,18.65,2.282,4.894,2.2708,0.01001,0.837,0.10428,53.955,44.42,62.972,54.087,24.559,60.722,21.949,41.47,37.911,44.043,47.916,41.608,18.254,0
94.633,77.403,32.184,9.1245,26.272,7.0247,18.696,1.6236,33.062,13.947,24.163,1.2059,18.65,2.282,4.894,2.2708,0.01001,0.837,0.10428,53.955,44.42,62.985,53.726,25.023,59.572,22.315,41.189,37.304,47.461,47.745,40.956,18.002,0
94.732,77.261,31.94,8.7347,25.855,6.9339,19.049,1.6599,32.974,13.88,23.619,1.3228,18.831,2.2443,4.9301,2.2463,0.01001,0.837,0.10428,53.955,44.42,62.389,53.669,23.989,61.386,21.918,41.822,40.094,50.471,47.928,41.538,19.91,0
94.669,77.846,31.94,8.7347,25.855,6.9339,19.049,1.6599,32.974,13.88,23.619,1.3228,18.831,2.2443,4.9301,2.2463,0.01001,0.837,0.10428,53.955,44.42,61.978,53.9,24.161,61.85,22.207,41.902,40.283,44.4,48.014,39.872,17.492,0
94.666,77.462,32.034,8.8904,26.371,6.8421,18.943,1.6504,32.726,13.782,23.665,1.1691,18.323,2.2955,4.8778,2.4121,0.016873,0.85025,0.10459,53.808,44.243,62.875,53.912,26.477,62.021,22.233,40.854,40.463,50.861,47.983,41.248,17.893,0
94.599,77.453,32.034,8.8904,26.371,6.8421,18.943,1.6504,32.726,13.782,23.665,1.1691,18.323,2.2955,4.8778,2.4121,0.016873,0.85025,0.10459,53.808,44.243,63.088,53.947,26.721,61.088,22.295,40.989,36.811,44.488,48.031,41.659,18.476,0
94.646,77.377,32.227,8.9183,26.218,6.8229,18.298,1.6742,32.632,13.909,23.515,1.174,18.055,2.2279,4.9502,2.2843,0.016873,0.85025,0.10459,53.808,44.243,63.056,54.02,25.921,61.286,22.238,40.232,38.537,44.437,47.941,40.969,17.52,0
94.429,77.236,32.227,8.9183,26.218,6.8229,18.298,1.6742,32.632,13.909,23.515,1.174,18.055,2.2279,4.9502,2.2843,0.016873,0.85025,0.10459,53.808,44.243,63.249,53.277,25.713,60.877,22.554,39.895,34.595,46.506,47.995,41.493,16.666,0
94.62,77.524,32.414,9.0135,26.671,7.0193,18.218,1.7029,33.095,13.668,24.393,1.1436,18.738,2.2649,4.813,2.3265,0.016873,0.85025,0.10459,53.808,44.243,62.74,54.253,24.32,61.923,22.387,41.57,31.455,45.762,47.932,40.849,18.414,0
94.48,76.916,32.414,9.0135,26.671,7.0193,18.218,1.7029,33.095,13.668,24.393,1.1436,18.738,2.2649,4.813,2.3265,0.017331,0.82152,0.08934,53.703,44.251,63.552,54.145,24.142,61.405,22.349,41.371,39.181,44.596,48.306,41.964,17.881,0
94.66,77.518,31.903,8.9945,26.622,6.7855,18.428,1.6419,32.53,13.652,24.049,1.1484,18.402,2.2274,4.8547,2.3397,0.017331,0.82152,0.08934,53.703,44.251,61.942,54.579,22.253,60.838,22.808,38.268,39.633,45.473,48.258,40.841,20.01,0
94.559,77.288,31.903,8.9945,26.622,6.7855,18.428,1.6419,32.53,13.652,24.049,1.1484,18.402,2.2274,4.8547,2.3397,0.017331,0.82152,0.08934,53.703,44.251,62.67,54.242,22.189,61.284,22.608,38.277,36.915,44.88,48.676,41.296,14.624,0
94.555,77.294,32.437,8.962,27.106,6.7797,18.535,1.6106,32.836,13.783,24.327,1.1573,18.742,2.2851,4.7518,2.2967,0.017331,0.82152,0.08934,53.703,44.251,63.005,54.53,27.016,63.113,21.897,37.819,37.296,44.62,48.695,41.081,18.108,0
94.464,77.366,32.437,8.962,27.106,6.7797,18.535,1.6106,32.836,13.783,24.327,1.1573,18.742,2.2851,4.7518,2.2967,0.017331,0.82152,0.08934,53.703,44.251,63.167,54.234,27.068,62.009,22.563,38.109,37.988,47.337,48.823,41.576,19.964,0
94.499,76.979,31.912,8.7415,26.817,6.865,18.56,1.6719,33.168,13.731,24.166,1.3246,18.882,2.2261,4.8161,2.3507,0.0025899,0.83115,0.10109,54.541,44.042,63.652,54.222,22.109,63.124,22.355,39.706,43.183,42.56,48.299,41.365,18.377,0
94.465,77.495,31.912,8.7415,26.817,6.865,18.56,1.6719,33.168,13.731,24.166,1.3246,18.882,2.2261,4.8161,2.3507,0.0025899,0.83115,0.10109,54.541,44.042,63.526,54.487,21.835,59.79,22.833,39.515,45.178,43.563,48.19,41.609,18.638,0
94.439,77.219,32.411,8.7089,26.711,6.887,18.716,1.6568,32.926,13.817,24.509,1.1257,18.412,2.2571,4.7925,2.3706,0.0025899,0.83115,0.10109,54.541,44.042,63.245,54.904,27.154,63.763,22.306,38.935,31.357,45.607,48.177,40.799,17.729,0
94.527,77.236,32.411,8.7089,26.711,6.887,18.716,1.6568,32.926,13.817,24.509,1.1257,18.412,2.2571,4.7925,2.3706,0.0025899,0.83115,0.10109,54.541,44.042,63.023,54.4,26.93,60.499,22.728,38.908,40.348,40.866,47.93,41.41,17.376,0
94.563,77.182,31.939,8.7717,26.133,6.8307,18.673,1.6367,32.986,13.837,24.718,1.2264,18.223,2.2679,4.8657,2.3208,0.0025899,0.83115,0.10109,54.541,44.042,62.991,53.872,22.461,60.654,22.673,39.887,41.318,45.418,47.938,41.26,18.575,0
94.587,77.105,31.939,8.7717,26.133,6.8307,18.673,1.6367,32.986,13.837,24.718,1.2264,18.223,2.2679,4.8657,2.3208,0.010545,0.81161,0.088735,53.925,43.393,63.663,54.068,22.308,61.183,22.667,39.846,41.352,45.621,47.796,41.344,16.938,0
94.543,76.961,32.174,8.8439,26.701,6.8773,18.39,1.6436,33.126,13.797,24.091,1.4291,18.531,2.2819,4.854,2.2655,0.010545,0.81161,0.088735,53.925,43.393,63.712,54.186,26.754,61.601,22.527,40.003,40.844,45.658,48.008,41.297,17.811,0
94.572,77.331,32.174,8.8439,26.701,6.8773,18.39,1.6436,33.126,13.797,24.091,1.4291,18.531,2.2819,4.854,2.2655,0.010545,0.81161,0.088735,53.925,43.393,63.083,54.286,26.739,62.937,22.488,40.219,37.365,46.146,47.949,41.546,18.184,0
94.526,77.331,32.131,8.8476,26.272,6.8463,18.511,1.6387,33.02,13.932,24.232,1.0761,18.415,2.2967,4.7621,2.3024,0.010545,0.81161,0.088735,53.925,43.393,63.428,54.63,24.884,61.24,22.664,39.579,40.147,43.201,47.893,41.01,18.988,0
94.548,77.382,32.131,8.8476,26.272,6.8463,18.511,1.6387,33.02,13.932,24.232,1.0761,18.415,2.2967,4.7621,2.3024,0.010545,0.81161,0.088735,53.925,43.393,62.435,54.406,24.652,62.861,22.528,39.714,32.761,46.004,47.995,41.004,18.122,0
94.475,77.298,32.298,8.7417,26.276,6.8991,18.886,1.667,32.239,13.778,23.882,1.2057,18.277,2.2756,4.7993,2.283,0.01562,0.84332,0.10129,52.992,43.775,63.123,54.685,25.387,62.204,22.638,41.938,38.018,46.14,47.447,41.603,18.27,0
94.606,77.236,32.298,8.7417,26.276,6.8991,18.886,1.667,32.239,13.778,23.882,1.2057,18.277,2.2756,4.7993,2.283,0.01562,0.84332,0.10129,52.992,43.775,63.287,54.874,25.14,60.746,22.561,41.44,40.464,45.42,47.263,40.896,17.629,0
94.581,76.877,32.359,8.8427,26.356,6.8243,18.683,1.6434,32.961,13.703,24.062,1.2113,18.578,2.2284,4.7959,2.3299,0.01562,0.84332,0.10129,52.992,43.775,62.669,53.525,23.599,60.33,22.355,39.504,35.335,48.28,46.95,41.769,18.816,0
94.679,77.213,32.359,8.8427,26.356,6.8243,18.683,1.6434,32.961,13.703,24.062,1.2113,18.578,2.2284,4.7959,2.3299,0.01562,0.84332,0.10129,52.992,43.775,63.288,54.046,23.617,62.533,22.33,39.706,44.869,43.912,46.799,41.114,19.39,0
94.542,77.094,31.855,8.85,26.964,6.8673,18.605,1.6871,32.973,13.92,24.325,1.3321,18.84,2.2475,4.9128,2.327,0.01562,0.84332,0.10129,52.992,43.775,63.568,54.165,22.862,61.061,22.262,38.578,38.372,44.353,46.704,41.156,16.945,0
94.586,77.416,31.855,8.85,26.964,6.8673,18.605,1.6871,32.973,13.92,24.325,1.3321,18.84,2.2475,4.9128,2.327,-0.0047479,0.82653,0.093788,54.085,43.394,62.786,54.134,22.774,60.314,21.98,38.4,36.125,44.792,47.078,41.893,18.658,0
94.614,77.051,32.08,8.8109,26.525,6.9641,19.117,1.6487,33.335,13.798,24.33,1.4188,18.1,2.2678,4.7561,2.2871,-0.0047479,0.82653,0.093788,54.085,43.394,63.236,53.794,27.546,59.882,21.911,41.443,40.432,49.039,47.047,41.303,15.311,0
94.57,77.059,32.08,8.8109,26.525,6.9641,19.117,1.6487,33.335,13.798,24.33,1.4188,18.1,2.2678,4.7561,2.2871,-0.0047479,0.82653,0.093788,54.085,43.394,63.083,54.338,27.548,60.743,21.641,41.561,36.118,42.642,47.131,40.854,18.249,0
94.741,77.152,32.061,8.9133,26.51,7.0568,19.3,1.6374,33.111,13.616,24.093,1.2842,18.778,2.2804,4.9099,2.2984,-0.0047479,0.82653,0.093788,54.085,43.394,62.63,53.648,25.888,61.328,21.904,39.872,37.188,49.227,47.209,40.801,18.334,0
94.634,76.975,32.061,8.9133,26.51,7.0568,19.3,1.6374,33.111,13.616,24.093,1.2842,18.778,2.2804,4.9099,2.2984,-0.0047479,0.82653,0.093788,54.085,43.394,63.321,53.689,25.688,61.084,21.779,39.674,31.549,43.525,47.516,41.293,18.275,0
94.783,77.484,31.998,9.0049,26.388,6.8587,18.858,1.6642,32.977,13.894,23.761,1.223,18.574,2.2907,4.8508,2.341,0.012053,0.83488,0.093255,53.033,44.331,62.628,53.513,25.885,61.157,22.24,37.616,34.695,47.959,47.098,40.607,17.003,0
94.716,77.121,31.998,9.0049,26.388,6.8587,18.858,1.6642,32.977,13.894,23.761,1.223,18.574,2.2907,4.8508,2.341,0.012053,0.83488,0.093255,53.033,44.331,62.425,53.71,26.298,62.475,21.918,37.521,39.244,47.012,47.099,41.114,16.966,0
94.8,77.184,32.131,9.0191,26.745,6.8579,19.003,1.6474,33.284,13.711,24.083,1.1771,18.365,2.2162,4.8822,2.2096,0.012053,0.83488,0.093255,53.033,44.331,63.254,54.252,26.607,61.933,22.235,41.128,35.914,46.784,46.725,40.966,17.716,0
94.588,77.132,32.131,9.0191,26.745,6.8579,19.003,1.6474,33.284,13.711,24.083,1.1771,18.365,2.2162,4.8822,2.2096,0.012053,0.83488,0.093255,53.033,44.331,62.736,54.117,26.508,61.622,22.297,41.071,37.81,46.456,46.748,41.327,19.363,0
94.729,76.96,32.452,8.9543,26.34,6.8198,18.689,1.6235,32.549,13.685,24.008,1.2994,18.632,2.2655,4.9172,2.3015,0.012053,0.83488,0.093255,53.033,44.331,63.68,53.336,25.563,59.726,21.994,38.461,33.841,45.452,46.698,40.751,19.56,0
94.518,77.425,32.452,8.9543,26.34,6.8198,18.689,1.6235,32.549,13.685,24.008,1.2994,18.632,2.2655,4.9172,2.3015,0.018614,0.84331,0.10859,53.495,43.575,62.963,53.602,25.684,60.612,22.186,38.465,40.55,44.591,46.717,40.945,16.353,0
94.602,77.465,32.812,8.9151,26.107,6.8393,19.011,1.613,32.266,13.678,23.914,1.1084,18.883,2.2627,4.8321,2.3055,0.018614,0.84331,0.10859,53.495,43.575,63.518,53.977,22.475,59.83,22.394,37.943,37.213,42.366,46.672,41.982,17.216,0
94.58,76.809,32.812,8.9151,26.107,6.8393,19.011,1.613,32.266,13.678,23.914,1.1084,18.883,2.2627,4.8321,2.3055,0.018614,0.84331,0.10859,53.495,43.575,63.35,53.864,22.359,60.652,22.332,38.178,33.845,44.263,46.518,41.389,18.306,0
94.639,77.144,31.884,8.9134,27.097,6.9824,18.659,1.6807,33.197,14.034,24.078,1.0561,18.67,2.2344,4.8458,2.3608,0.018614,0.84331,0.10859,53.495,43.575,63.814,54.029,18.641,60.387,22.019,38.01,31.403,44.243,46.689,40.74,18.421,0
94.606,76.952,31.884,8.9134,27.097,6.9824,18.659,1.6807,33.197,14.034,24.078,1.0561,18.67,2.2344,4.8458,2.3608,0.018614,0.84331,0.10859,53.495,43.575,63.401,54.032,18.541,60.059,21.844,37.96,39.502,43.998,46.804,40.619,18.374,0
94.833,76.843,32.193,9.0294,26.488,6.9395,18.694,1.7015,33.527,13.813,23.694,1.2612,18.822,2.2206,4.8214,2.2613,0.030092,0.84667,0.095074,53.993,43.969,62.833,53.89,27.206,60.734,21.845,42.714,34.765,49.127,46.822,40.589,18.285,0
94.614,77.514,32.193,9.0294,26.488,6.9395,18.694,1.7015,33.527,13.813,23.694,1.2612,18.822,2.2206,4.8214,2.2613,0.030092,0.84667,0.095074,53.993,43.969,62.955,54.028,27.136,60.241,22.232,42.543,42.729,50.442,46.81,41.091,16.552,0
94.783,77.407,32.064,8.8692,26.096,6.9214,18.827,1.6127,32.543,13.763,24.15,1.0966,19.002,2.2655,4.8374,2.2302,0.030092,0.84667,0.095074,53.993,43.969,62.547,54.64,24.368,62.431,21.812,39.966,39.648,47.166,47.022,39.805,15.017,0
94.566,77.304,32.064,8.8692,26.096,6.9214,18.827,1.6127,32.543,13.763,24.15,1.0966,19.002,2.2655,4.8374,2.2302,0.030092,0.84667,0.095074,53.993,43.969,62.853,53.842,24.32,62.134,21.679,39.505,40.498,48.256,47.255,41.634,19.092,0
94.77,77.108,31.727,8.9748,25.937,6.9521,18.542,1.6841,32.636,14.009,23.692,1.2398,18.668,2.2539,4.9043,2.26,0.030092,0.84667,0.095074,53.993,43.969,62.949,53.645,25.623,60.586,21.819,39.735,36.748,47.022,47.171,40.568,20.367,0
94.583,77.377,31.727,8.9748,25.937,6.9521,18.542,1.6841,32.636,14.009,23.692,1.2398,18.668,2.2539,4.9043,2.26,0.0055145,0.83414,0.10842,53.338,43.592,63.041,54.023,25.945,61.231,22.206,39.183,45.639,46.177,47.377,41.672,18.546,0
94.694,77.147,31.678,8.8434,26.572,6.796,19.063,1.6327,32.463,13.894,24.005,1.2322,18.724,2.2798,4.9217,2.4001,0.0055145,0.83414,0.10842,53.338,43.592,61.947,53.904,29.387,61.48,21.599,42.242,41.614,47.621,47.245,39.986,17.659,0
94.649,77.534,31.678,8.8434,26.572,6.796,19.063,1.6327,32.463,13.894,24.005,1.2322,18.724,2.2798,4.9217,2.4001,0.0055145,0.83414,0.10842,53.338,43.592,62.539,54.21,29.059,60.121,22.094,42.618,35.805,46.462,47.436,41.528,19.994,0
94.654,77.207,32.353,9.1213,26.249,6.9145,19.062,1.7007,32.624,13.789,23.45,1.2963,18.56,2.2789,4.9142,2.3033,0.0055145,0.83414,0.10842,53.338,43.592,63.261,53.71,30.129,61.344,21.891,40.931,36.524,48.38,47.768,40.589,19.525,0
94.444,77.249,32.353,9.1213,26.249,6.9145,19.062,1.7007,32.624,13.789,23.45,1.2963,18.56,2.2789,4.9142,2.3033,0.0055145,0.83414,0.10842,53.338,43.592,63.543,53.447,30.128,62.393,21.842,41.175,39.099,48.243,47.57,41.81,19.287,0
94.667,77.264,32.052,8.8761,26.02,6.8656,19.247,1.6369,33.118,13.902,23.809,1.2505,18.748,2.2308,4.8662,2.2539,0.0070441,0.8444,0.10143,53.665,43.868,62.663,53.563,24.16,60.886,22.445,40.059,41.846,51.809,47.496,40.611,18.837,0
94.635,77.154,32.052,8.8761,26.02,6.8656,19.247,1.6369,33.118,13.902,23.809,1.2505,18.748,2.2308,4.8662,2.2539,0.0070441,0.8444,0.10143,53.665,43.868,63.148,53.699,24.05,61.479,22.079,39.722,44.97,46.572,47.38,41.068,20.875,0
94.694,77.454,32.194,8.8071,26.369,6.9292,18.772,1.6727,32.898,13.731,23.926,1.3205,18.649,2.25,4.8165,2.2612,0.0070441,0.8444,0.10143,53.665,43.868,63.043,53.368,27.008,62.937,22.458,41.605,36.846,52.257,47.324,41.095,15.959,0
94.424,77.822,32.194,8.8071,26.369,6.9292,18.772,1.6727,32.898,13.731,23.926,1.3205,18.649,2.25,4.8165,2.2612,0.0070441,0.8444,0.10143,53.665,43.868,63.277,53.117,26.964,62.023,22.097,41.222,31.987,40.138,47.298,41.448,19.248,0
94.659,77.322,32.389,8.8562,26.215,6.9157,18.843,1.6513,33.268,13.979,24.067,1.2703,18.801,2.3032,4.7643,2.2918,0.0070441,0.8444,0.10143,53.665,43.868,62.712,54.152,25.57,61.815,22.312,38.604,31.995,45.51,47.27,41.272,18.304,0
94.614,76.874,32.389,8.8562,26.215,6.9157,18.843,1.6513,33.268,13.979,24.067,1.2703,18.801,2.3032,4.7643,2.2918,0.010204,0.84499,0.11401,53.346,43.892,62.555,53.461,25.594,63.287,22.373,38.545,39.77,45.081,47.585,41.311,17.724,0
94.779,76.751,32.096,8.9854,25.834,6.7836,18.366,1.6638,33.401,13.8,23.942,1.3052,19.022,2.2642,4.9254,2.2992,0.010204,0.84499,0.11401,53.346,43.892,63.033,54.038,23.707,60.949,21.989,42.249,39.269,51.755,47.515,40.501,20.529,0
94.693,77.194,32.096,8.9854,25.834,6.7836,18.366,1.6638,33.401,13.8,23.942,1.3052,19.022,2.2642,4.9254,2.2992,0.010204,0.84499,0.11401,53.346,43.892,62.752,54.54,23.705,63.852,22.624,42.395,40.002,43.336,47.763,40.621,15.389,0
94.637,77.459,32.017,8.7471,25.927,6.8784,18.63,1.6785,32.767,13.877,23.843,1.3745,18.743,2.2559,4.907,2.3529,0.010204,0.84499,0.11401,53.346,43.892,63.136,53.868,26.205,62.433,21.974,39.867,39.025,43.455,47.771,41.78,17.786,0
94.44,77.382,32.017,8.7471,25.927,6.8784,18.63,1.6785,32.767,13.877,23.843,1.3745,18.743,2.2559,4.907,2.3529,0.010204,0.84499,0.11401,53.346,43.892,63.536,54.623,26.09,61.157,22.302,40.32,36.066,46.488,47.984,41.323,16.247,0
94.523,76.911,32.175,8.9409,26.797,6.9524,19.051,1.6674,33.256,13.761,24.114,1.2844,18.852,2.2481,4.8264,2.2915,0.031076,0.84455,0.10695,53.351,43.24,63.683,54.241,27.108,61.189,22.144,40.999,36.41,48.857,47.804,41.066,19.702,0
94.628,77.522,32.175,8.9409,26.797,6.9524,19.051,1.6674,33.256,13.761,24.114,1.2844,18.852,2.2481,4.8264,2.2915,0.031076,0.84455,0.10695,53.351,43.24,63.806,54.379,27.392,62.974,21.861,40.788,38.438,45.95,47.955,40.993,15.2,0
94.537,77.609,32.498,8.8555,26.5,6.8511,18.512,1.6136,32.606,13.674,23.961,1.2388,18.814,2.2869,4.8684,2.4231,0.031076,0.84455,0.10695,53.351,43.24,62.222,53.711,25.92,61.011,22.336,39.071,37.469,43.354,48.12,41.432,17.059,0
94.59,77.478,32.498,8.8555,26.5,6.8511,18.512,1.6136,32.606,13.674,23.961,1.2388,18.814,2.2869,4.8684,2.4231,0.031076,0.84455,0.10695,53.351,43.24,62.446,54.028,25.722,62.279,22.591,39.429,38.503,45.875,48.18,41.535,15.976,0
94.474,77.746,32.323,8.8269,26.174,6.842,18.557,1.6096,33.207,13.872,24.225,1.3603,18.111,2.3012,4.8614,2.2824,0.031076,0.84455,0.10695,53.351,43.24,63.104,54.489,22.812,62.279,22.368,38.079,40.548,48.941,48.059,41.395,16.046,0
